version,cycle_id,from_regime,start_ts,end_ts,duration_bars,duration_days,entry_price,exit_price,drawdown_at_entry_pct,rsi_at_entry,trigger
v29,Cyî,CORRECTION,2024-06-22 09:00:00+00:00,2024-06-23 13:00:00+00:00,29,1.21,3490.7,3495.9,-11.85,44.9,
v29,Cyï,CRASH,2024-06-23 14:00:00+00:00,2024-06-27 11:00:00+00:00,94,3.92,3482.79,3399.64,-12.05,38.6,
v29,Cyï,RECOVERY,2024-06-27 12:00:00+00:00,2024-07-02 13:00:00+00:00,122,5.08,3432.62,3433.98,-11.47,67.0,
v29,Cyð,CRASH,2024-07-02 14:00:00+00:00,2024-07-02 16:00:00+00:00,3,0.12,3405.49,3410.86,-12.17,32.2,drawdown
v29,Cyñ,CORRECTION,2024-07-02 17:00:00+00:00,2024-07-02 18:00:00+00:00,2,0.08,3419.53,3425.37,-11.8,40.7,
v29,Cyò,CRASH,2024-07-02 19:00:00+00:00,2024-07-02 19:00:00+00:00,1,0.04,3409.97,3409.97,-12.05,38.0,
v29,Cyó,CORRECTION,2024-07-02 20:00:00+00:00,2024-07-03 00:00:00+00:00,5,0.21,3415.18,3419.34,-11.92,40.9,
v29,Cyô,CRASH,2024-07-03 01:00:00+00:00,2024-07-13 21:00:00+00:00,261,10.88,3389.79,3166.06,-12.57,32.6,
v29,Cyõ,CORRECTION,2024-07-13 22:00:00+00:00,2024-07-13 22:00:00+00:00,1,0.04,3192.52,3192.52,-11.96,71.9,
v29,Cyö,CRASH,2024-07-13 23:00:00+00:00,2024-07-14 03:00:00+00:00,5,0.21,3176.71,3173.79,-12.4,62.2,
v29,Cy÷,CORRECTION,2024-07-14 04:00:00+00:00,2024-07-14 12:00:00+00:00,9,0.38,3194.33,3191.26,-11.91,64.8,
v29,Cyø,CRASH,2024-07-14 13:00:00+00:00,2024-07-14 13:00:00+00:00,1,0.04,3185.03,3185.03,-12.17,52.5,
v29,Cyù,CORRECTION,2024-07-14 14:00:00+00:00,2024-07-14 17:00:00+00:00,4,0.17,3192.6,3191.54,-11.96,55.5,
v29,Cyú,CRASH,2024-07-14 18:00:00+00:00,2024-07-14 18:00:00+00:00,1,0.04,3187.49,3187.49,-12.1,52.2,
v29,Cyû,CORRECTION,2024-07-14 19:00:00+00:00,2024-07-16 14:00:00+00:00,44,1.83,3191.82,3414.54,-11.98,54.2,
v29,Cyû,RECOVERY,2024-07-16 15:00:00+00:00,2024-07-23 14:00:00+00:00,168,7.0,3477.31,3490.06,-4.11,65.7,
v29,Cyû,RANGE,2024-07-23 15:00:00+00:00,2024-07-25 01:00:00+00:00,35,1.46,3455.41,3214.31,-2.5,45.4,
v29,Cyü,CRASH,2024-07-25 02:00:00+00:00,2024-08-08 15:00:00+00:00,350,14.58,3183.01,2508.81,-10.18,14.9,rapid_descent
v29,Cyü,RECOVERY,2024-08-08 16:00:00+00:00,2024-08-11 19:00:00+00:00,76,3.17,2587.11,2600.03,-27.0,70.3,
v29,Cyý,CRASH,2024-08-11 20:00:00+00:00,2024-08-25 20:00:00+00:00,337,14.04,2557.8,2771.45,-27.82,30.1,drawdown
v29,Cyý,RECOVERY,2024-08-25 21:00:00+00:00,2024-08-30 13:00:00+00:00,113,4.71,2780.47,2524.7,-18.09,60.5,
v29,Cyþ,CRASH,2024-08-30 14:00:00+00:00,2024-09-04 15:00:00+00:00,122,5.08,2462.85,2455.34,-25.75,30.3,drawdown
v29,Cyÿ,CORRECTION,2024-09-04 16:00:00+00:00,2024-09-04 16:00:00+00:00,1,0.04,2477.76,2477.76,-11.98,65.3,
v29,CyĀ,CRASH,2024-09-04 17:00:00+00:00,2024-09-13 14:00:00+00:00,214,8.92,2449.25,2366.94,-13.0,55.6,
v29,CyĀ,RECOVERY,2024-09-13 15:00:00+00:00,2024-09-16 14:00:00+00:00,72,3.0,2408.43,2277.79,-14.45,69.4,
v29,Cyā,CRASH,2024-09-16 15:00:00+00:00,2024-09-20 02:00:00+00:00,84,3.5,2287.13,2456.16,-18.75,36.6,drawdown
v29,CyĂ,CORRECTION,2024-09-20 03:00:00+00:00,2024-10-02 17:00:00+00:00,303,12.62,2521.05,2446.45,-10.45,74.5,
v29,Cyă,CRASH,2024-10-02 18:00:00+00:00,2024-10-03 02:00:00+00:00,9,0.38,2389.54,2391.33,-12.11,27.9,
v29,CyĄ,CORRECTION,2024-10-03 03:00:00+00:00,2024-10-03 04:00:00+00:00,2,0.08,2399.11,2397.3,-11.76,40.5,
v29,Cyą,CRASH,2024-10-03 05:00:00+00:00,2024-10-04 11:00:00+00:00,31,1.29,2383.33,2385.63,-12.34,36.8,
v29,CyĆ,CORRECTION,2024-10-04 12:00:00+00:00,2024-10-04 12:00:00+00:00,1,0.04,2396.42,2396.42,-11.86,59.2,
v29,Cyć,CRASH,2024-10-04 13:00:00+00:00,2024-10-04 14:00:00+00:00,2,0.08,2377.98,2366.43,-12.54,51.4,
v29,CyĈ,CORRECTION,2024-10-04 15:00:00+00:00,2024-10-04 19:00:00+00:00,5,0.21,2416.22,2428.62,-11.13,61.7,
v29,CyĈ,RECOVERY,2024-10-04 20:00:00+00:00,2024-10-09 19:00:00+00:00,120,5.0,2429.08,2415.49,-10.66,61.5,
v29,Cyĉ,CRASH,2024-10-09 20:00:00+00:00,2024-10-10 02:00:00+00:00,7,0.29,2354.37,2392.13,-13.41,28.1,drawdown
v29,CyĊ,CORRECTION,2024-10-10 03:00:00+00:00,2024-10-10 03:00:00+00:00,1,0.04,2392.75,2392.75,-11.99,43.7,
v29,Cyċ,CRASH,2024-10-10 04:00:00+00:00,2024-10-10 04:00:00+00:00,1,0.04,2392.43,2392.43,-12.01,43.6,
v29,CyČ,CORRECTION,2024-10-10 05:00:00+00:00,2024-10-10 07:00:00+00:00,3,0.12,2403.03,2393.26,-11.62,47.9,
v29,Cyč,CRASH,2024-10-10 08:00:00+00:00,2024-10-10 09:00:00+00:00,2,0.08,2379.72,2384.65,-12.47,40.2,
v29,CyĎ,CORRECTION,2024-10-10 10:00:00+00:00,2024-10-10 11:00:00+00:00,2,0.08,2394.24,2403.72,-11.94,46.4,
v29,Cyď,CRASH,2024-10-10 12:00:00+00:00,2024-10-10 14:00:00+00:00,3,0.12,2385.57,2379.05,-12.26,43.9,
v29,CyĐ,CORRECTION,2024-10-10 15:00:00+00:00,2024-10-10 15:00:00+00:00,1,0.04,2402.04,2402.04,-11.65,51.1,
v29,Cyđ,CRASH,2024-10-10 16:00:00+00:00,2024-10-11 00:00:00+00:00,9,0.38,2389.99,2384.15,-12.1,46.9,
v29,CyĒ,CORRECTION,2024-10-11 01:00:00+00:00,2024-10-28 08:00:00+00:00,416,17.33,2404.8,2509.75,-11.55,55.6,
v29,CyĒ,RECOVERY,2024-10-28 09:00:00+00:00,2024-11-04 08:00:00+00:00,168,7.0,2538.71,2455.98,-7.58,71.1,
v29,CyĒ,RANGE,2024-11-04 09:00:00+00:00,2024-11-04 15:00:00+00:00,7,0.29,2455.31,2441.52,-10.61,47.5,
v29,Cyē,CRASH,2024-11-04 16:00:00+00:00,2024-11-04 16:00:00+00:00,1,0.04,2412.95,2412.95,-12.16,34.0,drawdown
v29,CyĔ,CORRECTION,2024-11-04 17:00:00+00:00,2024-11-04 20:00:00+00:00,4,0.17,2423.47,2421.15,-11.77,38.7,
v29,Cyĕ,CRASH,2024-11-04 21:00:00+00:00,2024-11-05 02:00:00+00:00,6,0.25,2369.78,2403.45,-13.73,27.1,
v29,CyĖ,CORRECTION,2024-11-05 03:00:00+00:00,2024-11-05 18:00:00+00:00,16,0.67,2418.68,2452.83,-11.95,46.5,
v29,Cyė,CRASH,2024-11-05 19:00:00+00:00,2024-11-05 19:00:00+00:00,1,0.04,2408.19,2408.19,-12.33,41.3,
v29,CyĘ,CORRECTION,2024-11-05 20:00:00+00:00,2024-11-05 20:00:00+00:00,1,0.04,2426.3,2426.3,-11.67,47.0,
v29,Cyę,CRASH,2024-11-05 21:00:00+00:00,2024-11-05 21:00:00+00:00,1,0.04,2415.45,2415.45,-12.06,44.2,
v29,CyĚ,CORRECTION,2024-11-05 22:00:00+00:00,2024-11-18 15:00:00+00:00,306,12.75,2434.55,3144.64,-11.37,49.8,
v29,CyĚ,RECOVERY,2024-11-18 16:00:00+00:00,2024-11-25 15:00:00+00:00,168,7.0,3169.15,3518.69,-7.47,60.8,
v29,CyĚ,BULL,2024-11-25 16:00:00+00:00,2024-11-29 17:00:00+00:00,98,4.08,3484.3,3585.85,-0.98,59.2,
v29,CyĚ,RANGE,2024-11-29 18:00:00+00:00,2024-11-29 18:00:00+00:00,1,0.04,3577.05,3577.05,-2.53,48.0,
v29,CyĚ,BULL,2024-11-29 19:00:00+00:00,2024-12-01 01:00:00+00:00,31,1.29,3586.0,3711.78,-2.29,50.3,
v29,CyĚ,RANGE,2024-12-01 02:00:00+00:00,2024-12-01 02:00:00+00:00,1,0.04,3666.59,3666.59,-1.49,48.7,
v29,CyĚ,BULL,2024-12-01 03:00:00+00:00,2024-12-01 19:00:00+00:00,17,0.71,3707.88,3709.67,-0.38,57.2,
v29,CyĚ,RANGE,2024-12-01 20:00:00+00:00,2024-12-01 20:00:00+00:00,1,0.04,3691.97,3691.97,-1.06,48.2,
v29,CyĚ,BULL,2024-12-01 21:00:00+00:00,2024-12-02 02:00:00+00:00,6,0.25,3708.81,3743.32,-0.61,53.1,
v29,CyĚ,RANGE,2024-12-02 03:00:00+00:00,2024-12-04 07:00:00+00:00,53,2.21,3687.67,3718.12,-1.49,45.9,
v29,CyĚ,BULL,2024-12-04 08:00:00+00:00,2024-12-05 18:00:00+00:00,35,1.46,3705.09,3871.9,-1.02,61.7,
v29,CyĚ,RANGE,2024-12-05 19:00:00+00:00,2024-12-05 20:00:00+00:00,2,0.08,3831.59,3830.19,-2.6,45.6,
v29,CyĚ,BULL,2024-12-05 21:00:00+00:00,2024-12-05 21:00:00+00:00,1,0.04,3860.83,3860.83,-1.85,50.8,
v29,CyĚ,RANGE,2024-12-05 22:00:00+00:00,2024-12-05 23:00:00+00:00,2,0.08,3810.97,3788.93,-3.12,43.3,
v29,CyĚ,BULL,2024-12-06 00:00:00+00:00,2024-12-06 09:00:00+00:00,10,0.42,3865.52,3871.73,-1.74,52.2,
v29,CyĚ,RANGE,2024-12-06 10:00:00+00:00,2024-12-06 10:00:00+00:00,1,0.04,3867.33,3867.33,-1.69,49.6,
v29,CyĚ,BULL,2024-12-06 11:00:00+00:00,2024-12-06 11:00:00+00:00,1,0.04,3869.75,3869.75,-1.63,50.1,
v29,CyĚ,RANGE,2024-12-06 12:00:00+00:00,2024-12-06 12:00:00+00:00,1,0.04,3839.79,3839.79,-2.39,44.5,
v29,CyĚ,BULL,2024-12-06 13:00:00+00:00,2024-12-08 02:00:00+00:00,38,1.58,3892.45,4001.16,-1.05,54.2,
v29,CyĚ,RANGE,2024-12-08 03:00:00+00:00,2024-12-08 11:00:00+00:00,9,0.38,3991.97,3973.91,-2.04,48.8,
v29,CyĚ,BULL,2024-12-08 12:00:00+00:00,2024-12-08 13:00:00+00:00,2,0.08,3987.78,3999.69,-2.14,51.7,
v29,CyĚ,RANGE,2024-12-08 14:00:00+00:00,2024-12-08 14:00:00+00:00,1,0.04,3981.51,3981.51,-2.29,49.3,
v29,CyĚ,BULL,2024-12-08 15:00:00+00:00,2024-12-08 17:00:00+00:00,3,0.12,3993.64,3986.89,-2.0,52.9,
v29,CyĚ,RANGE,2024-12-08 18:00:00+00:00,2024-12-08 22:00:00+00:00,5,0.21,3970.17,4012.75,-2.57,45.5,
v29,CyĚ,BULL,2024-12-08 23:00:00+00:00,2024-12-08 23:00:00+00:00,1,0.04,4006.75,4006.75,-1.67,55.8,
v29,CyĚ,RANGE,2024-12-09 00:00:00+00:00,2024-12-09 20:00:00+00:00,21,0.88,3974.19,3741.64,-2.47,46.5,
v29,Cyě,CRASH,2024-12-09 21:00:00+00:00,2024-12-23 21:00:00+00:00,337,14.04,3700.41,3418.41,-9.19,26.0,rapid_descent
v29,Cyě,RECOVERY,2024-12-23 22:00:00+00:00,2024-12-26 21:00:00+00:00,72,3.0,3454.97,3333.01,-15.49,64.3,
v29,CyĜ,CRASH,2024-12-26 22:00:00+00:00,2025-01-03 17:00:00+00:00,188,7.83,3337.35,3572.24,-18.37,34.7,drawdown
v29,Cyĝ,CORRECTION,2025-01-03 18:00:00+00:00,2025-01-04 00:00:00+00:00,7,0.29,3603.54,3601.4,-11.86,78.8,
v29,CyĞ,CRASH,2025-01-04 01:00:00+00:00,2025-01-04 05:00:00+00:00,5,0.21,3595.13,3595.03,-12.06,67.5,
v29,Cyğ,CORRECTION,2025-01-04 06:00:00+00:00,2025-01-04 06:00:00+00:00,1,0.04,3598.94,3598.94,-11.97,66.9,
v29,CyĠ,CRASH,2025-01-04 07:00:00+00:00,2025-01-04 10:00:00+00:00,4,0.17,3592.58,3587.37,-12.12,63.9,
v29,Cyġ,CORRECTION,2025-01-04 11:00:00+00:00,2025-01-07 13:00:00+00:00,75,3.12,3600.76,3635.01,-11.92,64.9,
v29,CyĢ,CRASH,2025-01-07 14:00:00+00:00,2025-01-12 23:00:00+00:00,130,5.42,3569.02,3266.02,-12.7,25.5,
v29,CyĢ,RECOVERY,2025-01-13 00:00:00+00:00,2025-01-18 09:00:00+00:00,130,5.42,3307.33,3269.31,-19.1,61.2,
v29,Cyģ,CRASH,2025-01-18 10:00:00+00:00,2025-01-18 10:00:00+00:00,1,0.04,3264.9,3264.9,-12.11,32.0,drawdown
v29,CyĤ,CORRECTION,2025-01-18 11:00:00+00:00,2025-01-18 15:00:00+00:00,5,0.21,3310.01,3304.68,-10.89,41.1,
v29,Cyĥ,CRASH,2025-01-18 16:00:00+00:00,2025-01-18 18:00:00+00:00,3,0.12,3251.22,3262.57,-12.48,36.3,
v29,CyĦ,CORRECTION,2025-01-18 19:00:00+00:00,2025-01-18 19:00:00+00:00,1,0.04,3287.14,3287.14,-11.51,43.2,
v29,Cyħ,CRASH,2025-01-18 20:00:00+00:00,2025-01-18 20:00:00+00:00,1,0.04,3262.83,3262.83,-12.16,40.0,
v29,CyĨ,CORRECTION,2025-01-18 21:00:00+00:00,2025-01-19 07:00:00+00:00,11,0.46,3271.21,3270.5,-11.94,41.6,
v29,Cyĩ,CRASH,2025-01-19 08:00:00+00:00,2025-01-19 12:00:00+00:00,5,0.21,3216.83,3200.36,-13.4,35.4,
v29,CyĪ,CORRECTION,2025-01-19 13:00:00+00:00,2025-01-19 20:00:00+00:00,8,0.33,3271.09,3374.0,-11.94,49.8,
v29,Cyī,CRASH,2025-01-19 21:00:00+00:00,2025-01-20 04:00:00+00:00,8,0.33,3227.81,3267.11,-13.11,40.9,
v29,CyĬ,CORRECTION,2025-01-20 05:00:00+00:00,2025-01-20 23:00:00+00:00,19,0.79,3287.54,3280.4,-11.5,50.4,
v29,Cyĭ,CRASH,2025-01-21 00:00:00+00:00,2025-01-21 08:00:00+00:00,9,0.38,3222.46,3250.27,-13.25,41.0,
v29,CyĮ,CORRECTION,2025-01-21 09:00:00+00:00,2025-01-22 17:00:00+00:00,33,1.38,3272.89,3285.0,-11.89,48.9,
v29,Cyį,CRASH,2025-01-22 18:00:00+00:00,2025-01-23 13:00:00+00:00,20,0.83,3249.0,3232.86,-12.54,37.5,
v29,Cyİ,CORRECTION,2025-01-23 14:00:00+00:00,2025-01-23 14:00:00+00:00,1,0.04,3275.52,3275.52,-11.82,57.6,
v29,Cyı,CRASH,2025-01-23 15:00:00+00:00,2025-01-23 21:00:00+00:00,7,0.29,3259.69,3249.41,-12.25,53.7,
v29,CyĲ,CORRECTION,2025-01-23 22:00:00+00:00,2025-01-26 22:00:00+00:00,73,3.04,3323.25,3287.62,-10.54,62.9,
v29,Cyĳ,CRASH,2025-01-26 23:00:00+00:00,2025-01-30 13:00:00+00:00,87,3.62,3231.48,3262.83,-13.01,24.7,
v29,CyĴ,CORRECTION,2025-01-30 14:00:00+00:00,2025-01-30 14:00:00+00:00,1,0.04,3270.98,3270.98,-11.94,76.2,
v29,Cyĵ,CRASH,2025-01-30 15:00:00+00:00,2025-01-30 15:00:00+00:00,1,0.04,3255.69,3255.69,-12.36,69.8,
v29,CyĶ,CORRECTION,2025-01-30 16:00:00+00:00,2025-01-30 19:00:00+00:00,4,0.17,3279.23,3271.78,-11.72,73.5,
v29,Cyķ,CRASH,2025-01-30 20:00:00+00:00,2025-01-30 23:00:00+00:00,4,0.17,3232.15,3247.48,-12.99,55.7,
v29,Cyĸ,CORRECTION,2025-01-31 00:00:00+00:00,2025-01-31 01:00:00+00:00,2,0.08,3270.55,3270.98,-11.96,62.5,
v29,CyĹ,CRASH,2025-01-31 02:00:00+00:00,2025-01-31 09:00:00+00:00,8,0.33,3248.01,3266.53,-12.56,55.3,
v29,Cyĺ,CORRECTION,2025-01-31 10:00:00+00:00,2025-02-01 07:00:00+00:00,22,0.92,3269.86,3279.36,-11.97,58.2,
v29,CyĻ,CRASH,2025-02-01 08:00:00+00:00,2025-02-06 01:00:00+00:00,114,4.75,3267.67,2791.18,-12.03,42.8,
v29,CyĻ,RECOVERY,2025-02-06 02:00:00+00:00,2025-02-09 20:00:00+00:00,91,3.79,2808.34,2637.54,-23.75,55.8,
v29,Cyļ,CRASH,2025-02-09 21:00:00+00:00,2025-02-23 20:00:00+00:00,336,14.0,2551.98,2806.36,-27.42,30.0,drawdown
v29,Cyļ,RECOVERY,2025-02-23 21:00:00+00:00,2025-02-26 20:00:00+00:00,72,3.0,2807.96,2336.65,-18.1,58.0,
v29,CyĽ,CRASH,2025-02-26 21:00:00+00:00,2025-03-14 13:00:00+00:00,377,15.71,2340.6,1904.7,-31.73,36.0,drawdown
v29,CyĽ,RECOVERY,2025-03-14 14:00:00+00:00,2025-03-18 12:00:00+00:00,95,3.96,1919.24,1895.63,-32.35,65.6,
v29,Cyľ,CRASH,2025-03-18 13:00:00+00:00,2025-04-01 12:00:00+00:00,336,14.0,1879.66,1865.33,-33.75,36.4,drawdown
v29,Cyľ,RECOVERY,2025-04-01 13:00:00+00:00,2025-04-05 12:00:00+00:00,96,4.0,1872.19,1797.23,-26.25,61.5,
v29,CyĿ,CRASH,2025-04-05 13:00:00+00:00,2025-04-19 16:00:00+00:00,340,14.17,1786.5,1599.79,-20.86,37.7,drawdown
v29,CyĿ,RECOVERY,2025-04-19 17:00:00+00:00,2025-04-24 07:00:00+00:00,111,4.62,1618.61,1756.79,-22.84,66.4,
v29,Cyŀ,CRASH,2025-04-24 08:00:00+00:00,2025-04-25 13:00:00+00:00,30,1.25,1735.01,1770.26,-16.46,35.6,drawdown
v29,CyŁ,CORRECTION,2025-04-25 14:00:00+00:00,2025-04-25 16:00:00+00:00,3,0.12,1809.58,1803.12,-10.93,62.6,
v29,Cył,CRASH,2025-04-25 17:00:00+00:00,2025-04-25 17:00:00+00:00,1,0.04,1786.54,1786.54,-12.07,53.0,
v29,CyŃ,CORRECTION,2025-04-25 18:00:00+00:00,2025-04-25 22:00:00+00:00,5,0.21,1797.8,1797.3,-11.51,56.6,
v29,Cyń,CRASH,2025-04-25 23:00:00+00:00,2025-04-25 23:00:00+00:00,1,0.04,1785.95,1785.95,-12.1,50.5,
v29,CyŅ,CORRECTION,2025-04-26 00:00:00+00:00,2025-05-08 07:00:00+00:00,296,12.33,1797.78,1928.6,-11.52,54.8,
v29,CyŅ,RECOVERY,2025-05-08 08:00:00+00:00,2025-05-15 07:00:00+00:00,168,7.0,1935.28,2531.28,0.0,78.3,
v29,CyŅ,RANGE,2025-05-15 08:00:00+00:00,2025-05-16 11:00:00+00:00,28,1.17,2564.52,2621.56,-4.89,44.8,
v29,CyŅ,BULL,2025-05-16 12:00:00+00:00,2025-05-19 03:00:00+00:00,64,2.67,2598.98,2385.23,-3.61,54.1,
v29,Cyņ,CRASH,2025-05-19 04:00:00+00:00,2025-05-19 04:00:00+00:00,1,0.04,2366.39,2366.39,-12.24,34.6,drawdown
v29,CyŇ,CORRECTION,2025-05-19 05:00:00+00:00,2025-05-19 05:00:00+00:00,1,0.04,2379.2,2379.2,-11.77,37.2,
v29,Cyň,CRASH,2025-05-19 06:00:00+00:00,2025-05-19 06:00:00+00:00,1,0.04,2354.43,2354.43,-12.68,34.3,
v29,Cyŉ,CORRECTION,2025-05-19 07:00:00+00:00,2025-06-02 20:00:00+00:00,350,14.58,2404.31,2541.25,-10.83,43.7,
v29,Cyŉ,RECOVERY,2025-06-02 21:00:00+00:00,2025-06-05 20:00:00+00:00,72,3.0,2562.03,2399.04,-7.57,65.2,
v29,CyŊ,CRASH,2025-06-05 21:00:00+00:00,2025-06-06 02:00:00+00:00,6,0.25,2438.58,2436.6,-12.02,28.3,drawdown
v29,Cyŋ,CORRECTION,2025-06-06 03:00:00+00:00,2025-06-13 00:00:00+00:00,166,6.92,2456.95,2532.01,-11.36,37.2,
v29,CyŌ,CRASH,2025-06-13 01:00:00+00:00,2025-06-13 05:00:00+00:00,5,0.21,2500.42,2508.62,-12.83,19.5,
v29,Cyō,CORRECTION,2025-06-13 06:00:00+00:00,2025-06-13 07:00:00+00:00,2,0.08,2534.62,2527.99,-11.64,32.4,
v29,CyŎ,CRASH,2025-06-13 08:00:00+00:00,2025-06-13 09:00:00+00:00,2,0.08,2519.26,2522.72,-12.18,30.7,
v29,Cyŏ,CORRECTION,2025-06-13 10:00:00+00:00,2025-06-14 14:00:00+00:00,29,1.21,2533.92,2530.68,-11.67,34.5,
v29,CyŐ,CRASH,2025-06-14 15:00:00+00:00,2025-06-14 20:00:00+00:00,6,0.25,2520.71,2510.44,-12.13,36.6,
v29,Cyő,CORRECTION,2025-06-14 21:00:00+00:00,2025-06-15 07:00:00+00:00,11,0.46,2528.66,2529.52,-11.85,46.6,
v29,CyŒ,CRASH,2025-06-15 08:00:00+00:00,2025-06-15 11:00:00+00:00,4,0.17,2521.5,2517.07,-12.1,43.4,
v29,Cyœ,CORRECTION,2025-06-15 12:00:00+00:00,2025-06-15 19:00:00+00:00,8,0.33,2526.82,2537.44,-11.91,48.0,
v29,CyŔ,CRASH,2025-06-15 20:00:00+00:00,2025-06-15 21:00:00+00:00,2,0.08,2503.99,2517.82,-12.71,37.9,
v29,Cyŕ,CORRECTION,2025-06-15 22:00:00+00:00,2025-06-17 14:00:00+00:00,41,1.71,2545.3,2534.44,-11.27,53.6,
v29,CyŖ,CRASH,2025-06-17 15:00:00+00:00,2025-06-17 18:00:00+00:00,4,0.17,2499.2,2497.87,-12.88,28.5,
v29,Cyŗ,CORRECTION,2025-06-17 19:00:00+00:00,2025-06-17 19:00:00+00:00,1,0.04,2529.01,2529.01,-11.84,44.5,
v29,CyŘ,CRASH,2025-06-17 20:00:00+00:00,2025-06-17 23:00:00+00:00,4,0.17,2511.44,2510.7,-12.45,41.1,
v29,Cyř,CORRECTION,2025-06-18 00:00:00+00:00,2025-06-18 00:00:00+00:00,1,0.04,2526.49,2526.49,-11.93,46.7,
v29,CyŚ,CRASH,2025-06-18 01:00:00+00:00,2025-06-18 02:00:00+00:00,2,0.08,2519.93,2515.44,-12.15,45.4,
v29,Cyś,CORRECTION,2025-06-18 03:00:00+00:00,2025-06-18 09:00:00+00:00,7,0.29,2528.37,2527.07,-11.86,47.8,
v29,CyŜ,CRASH,2025-06-18 10:00:00+00:00,2025-06-18 19:00:00+00:00,10,0.42,2495.27,2492.94,-13.01,39.2,
v29,Cyŝ,CORRECTION,2025-06-18 20:00:00+00:00,2025-06-19 00:00:00+00:00,5,0.21,2529.37,2530.29,-11.83,53.4,
v29,CyŞ,CRASH,2025-06-19 01:00:00+00:00,2025-06-19 02:00:00+00:00,2,0.08,2515.6,2515.06,-12.31,48.8,
v29,Cyş,CORRECTION,2025-06-19 03:00:00+00:00,2025-06-19 04:00:00+00:00,2,0.08,2526.0,2525.14,-11.94,52.4,
v29,CyŠ,CRASH,2025-06-19 05:00:00+00:00,2025-06-19 08:00:00+00:00,4,0.17,2522.62,2523.96,-12.06,51.0,
v29,Cyš,CORRECTION,2025-06-19 09:00:00+00:00,2025-06-19 12:00:00+00:00,4,0.17,2538.74,2525.83,-11.5,57.7,
v29,CyŢ,CRASH,2025-06-19 13:00:00+00:00,2025-06-19 23:00:00+00:00,11,0.46,2510.18,2521.52,-12.49,44.2,
v29,Cyţ,CORRECTION,2025-06-20 00:00:00+00:00,2025-06-20 01:00:00+00:00,2,0.08,2526.21,2527.82,-11.94,55.5,
v29,CyŤ,CRASH,2025-06-20 02:00:00+00:00,2025-06-20 06:00:00+00:00,5,0.21,2518.21,2521.77,-12.21,50.7,
v29,CyŤ,RECOVERY,2025-06-20 07:00:00+00:00,2025-06-26 23:00:00+00:00,161,6.71,2549.99,2417.4,-11.11,63.8,
v29,Cyť,CRASH,2025-06-27 00:00:00+00:00,2025-07-02 15:00:00+00:00,136,5.67,2401.68,2500.15,-16.28,37.1,drawdown
v29,CyŦ,CORRECTION,2025-07-02 16:00:00+00:00,2025-07-04 13:00:00+00:00,46,1.92,2562.27,2526.85,-10.68,80.2,
v29,Cyŧ,CRASH,2025-07-04 14:00:00+00:00,2025-07-05 05:00:00+00:00,16,0.67,2517.79,2520.38,-12.23,31.4,
v29,CyŨ,CORRECTION,2025-07-05 06:00:00+00:00,2025-07-05 06:00:00+00:00,1,0.04,2528.28,2528.28,-11.86,51.2,
v29,Cyũ,CRASH,2025-07-05 07:00:00+00:00,2025-07-06 12:00:00+00:00,30,1.25,2522.5,2521.26,-12.07,48.4,
v29,CyŪ,CORRECTION,2025-07-06 13:00:00+00:00,2025-07-07 15:00:00+00:00,27,1.12,2558.43,2533.79,-10.81,70.9,
v29,Cyū,CRASH,2025-07-07 16:00:00+00:00,2025-07-07 16:00:00+00:00,1,0.04,2524.18,2524.18,-12.01,39.5,
v29,CyŬ,CORRECTION,2025-07-07 17:00:00+00:00,2025-07-10 23:00:00+00:00,79,3.29,2533.48,2951.22,-11.68,43.4,
v29,CyŬ,RECOVERY,2025-07-11 00:00:00+00:00,2025-07-17 23:00:00+00:00,168,7.0,2937.48,3479.77,-1.24,72.9,
v29,CyŬ,BULL,2025-07-18 00:00:00+00:00,2025-07-21 23:00:00+00:00,96,4.0,3541.28,3763.75,0.0,74.5,
v29,CyŬ,RANGE,2025-07-22 00:00:00+00:00,2025-07-22 00:00:00+00:00,1,0.04,3744.71,3744.71,-2.57,45.4,
v29,CyŬ,BULL,2025-07-22 01:00:00+00:00,2025-07-22 01:00:00+00:00,1,0.04,3796.83,3796.83,-1.21,57.3,
v29,CyŬ,RANGE,2025-07-22 02:00:00+00:00,2025-07-24 20:00:00+00:00,67,2.79,3739.49,3737.46,-2.7,45.5,
v29,CyŬ,BULL,2025-07-24 21:00:00+00:00,2025-07-24 23:00:00+00:00,3,0.12,3728.42,3708.6,-2.99,58.7,
v29,CyŬ,RANGE,2025-07-25 00:00:00+00:00,2025-07-25 00:00:00+00:00,1,0.04,3660.8,3660.8,-4.75,46.8,
v29,CyŬ,BULL,2025-07-25 01:00:00+00:00,2025-07-25 01:00:00+00:00,1,0.04,3684.52,3684.52,-4.13,50.7,
v29,CyŬ,RANGE,2025-07-25 02:00:00+00:00,2025-07-26 01:00:00+00:00,24,1.0,3616.92,3702.61,-5.89,41.5,
v29,CyŬ,BULL,2025-07-26 02:00:00+00:00,2025-07-28 12:00:00+00:00,59,2.46,3743.52,3871.17,-2.6,60.6,
v29,CyŬ,RANGE,2025-07-28 13:00:00+00:00,2025-07-31 05:00:00+00:00,65,2.71,3843.51,3859.26,-2.21,46.3,
v29,CyŬ,BULL,2025-07-31 06:00:00+00:00,2025-07-31 12:00:00+00:00,7,0.29,3873.98,3834.46,-1.43,63.3,
